30445,30235,4.41,VIREMENT PRELEVEMENT SEPA SPB,6270000,SERVICES_BANCAIRES
30446,34064,59.24,PRELEVEMENT SEPA AVIVA VIE 02014091974N AC 2170204IFFEO PRL,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30447,21417,16,F COMM INTERVENTION 2 OPER,6270100,AGIOS_BANCAIRES
30448,34933,34.82,CARTEB INTERMARCHE FACT 190217 CARTEB INTERMARCHE FACT 190217,1080981,ESSENCE_VEHICULE
30449,19760,700,VIREMENT EMIS WEB CHESA NELLY,1080000,COMPTE_DE_L_EXPLOITANT
30450,704,896.75,02906680000000000000000 CHEQUE EMIS,6223000,HONORAIRES_RETROCEDES
30451,41080,4.55,00000469199 INTERETS 150217 REMBOURSEMENT DE PRET,6610000,CHARGES_FINANCIERES
30452,41437,12.2,CREUSE MEDICAL AUBUSSON 0501 PAIEMENT PAR CARTEB,6022000,ACHATS_A_USAGE_UNIQUE
30453,7828,114,CARTEB 340415 NATURE ET D 75PARIS,1080000,COMPTE_DE_L_EXPLOITANT
30454,4500,153.2,CHEQUE N 0879201 CHEQUE N 0879201,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30455,4394,20.5,FACTURE 032017 N1709000068953 PRELEVEMENT,6270000,SERVICES_BANCAIRES
30456,31284,113.37,PRELEVEMENT CBA INFORMATIQUE LIBERALE REF 4158366,6135010,LOCATION_LD_AUTRE_QUE_VEHICULE
30457,27149,20,CHEQUE N 0000166 CHEQUE N 0000166,6064000,FOURNITURES_DE_BUREAU_ET_ADMINISTRATIVES
30458,40677,19.95,AMAZON EU SARL PARIS209040 0602 PAIEMENT PAR CARTEB,6063000,PETIT_OUTILLAGE_PETIT_MATERIEL
30459,29535,173.99,CARTEB 1306 INTERMARCHE MAG MONTPON MENEST,1080000,COMPTE_DE_L_EXPLOITANT
30460,34933,35.96,CARTEB INTERMARCHE FACT 130117 CARTEB INTERMARCHE FACT 130117,1080981,ESSENCE_VEHICULE
30461,2001,70.02,CRCAM CENTRE OUEST PRELEVEMENT,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30462,12059,29.2,CARTEB 280317 CARTEB 86635215 LES ARTISANS 75PARIS,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30463,5534,225.14,HARMONIE MUTUELLE PRELEVEMENT,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30464,8738,300,NIMES CASTANET ARV 1504 10H06 RETRAIT AU DISTRIBUTEUR,1080000,COMPTE_DE_L_EXPLOITANT
30465,18630,30,CARTEB X2984 RETRAIT DAB 0704 19 H12 RETRAIT DAB 070418025044309,1080000,COMPTE_DE_L_EXPLOITANT
30466,34660,400,MLLE EMMY BONIN,1080000,COMPTE_DE_L_EXPLOITANT
30467,19232,39,PRELEVEMENT SEPA CBA INFORMATIQ REF 3849608 41101923201,6150000,ENTRETIEN_ET_REPARATIONS
30468,24107,6.63,F COTISATION EUC CONFORT DUO,6270000,SERVICES_BANCAIRES
30469,11902,657,PRELEVEMENT EUROPEEN 1103617276 POUR CPTE DED G F I P IMPOT 6ID FR46ZZZ005002 ,1080000,COMPTE_DE_L_EXPLOITANT
30470,2323,14.6,CARTEB X4997 1002 PORTE PLUME,6064000,FOURNITURES_DE_BUREAU_ET_ADMINISTRATIVES
30471,40101,39.6,ACHAT CARTEB PHARMACIE DORV 19 01 17,6022000,ACHATS_A_USAGE_UNIQUE
30472,38540,173,PRELEVEMENT ARAPL PROVENCE 0 09,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30473,27825,610,0000052 CHEQUE VOTRE CHEQUE 240738027941714981500692 1600 1348902794165079000230076,6226000,AUTRES_SERVICES_EXTERIEURS_HONORAIRES
30474,39201,65.2,CARTEB STATION LECLERC FACT 160217 CARTEB STATION LECLERC FACT 160217,1080982,ESSENCE_VEHICULE
30475,7831,25.3,LUTTENSCHLAGER CARTEB 62637710 PA,6022000,ACHATS_A_USAGE_UNIQUE
30476,32746,981,VIREMENT 000001 VIREMENT EUROPEEN EMIS LOGITEL POUR NICOLAS ZIMMER 17 01 SG 00357 CPT 00030482802 REF,1080000,COMPTE_DE_L_EXPLOITANT
30477,3641,13.5,AUCUN LIBELLÉ SPÉCIFIÉ POUR CETTE OPÉRATION,6270000,SERVICES_BANCAIRES
30478,5403,17,CARTEB O BOM DIA DE PO SAVIGNY SUR ORGE ALIMENTATION,1080000,COMPTE_DE_L_EXPLOITANT
30479,4826,37.07,BOUYGUES TELECOM PRELEVEMENT,6262000,FRAIS_DE_TELECOMMUNICATION
30480,4119,800,VIREMENT VIREMENT FREMONT,1080000,COMPTE_DE_L_EXPLOITANT
30481,29849,31,PRELEVEMENT SEPA SUD OUEST MUTUALITE ECH100217 ID EMETTE,6280000,COTISATIONS_PROF_ET_SYNDICALE
30482,3906,75.9,AACTUEL SERV CARTEB 12707573 PAIE,6500000,CHARGES_DIVERSES_DE_GESTION_COURANTE
30483,4104,20.4,CHEQUE 7747373,6261000,FRAIS_POSTAUX
30484,1560,9.25,10000097752 INTERETS 100417 REMBOURSEMENT DE PRET,1080000,COMPTE_DE_L_EXPLOITANT
30485,25238,16.7,CARTEB X1962 0302 CHEZ L ARTISTE,6250001,REPAS_DE_MIDI
30486,41361,16.9,ROADY CARTEB 01422405 PAIEMENT CARTEB ,1080991,DEPENSES_VEHICULE
30487,41846,1.8,CARTEB 55SANEF 25073 300717,6248000,TRANSPORTS_DIVERS__BUS_TAXIS_
30488,40281,240,VIREMENT MLLE LISA FARINEAU,1080000,COMPTE_DE_L_EXPLOITANT
30489,41846,4,ABON LCL ACCESS 004.00EUR,6270000,SERVICES_BANCAIRES
30490,3079,8,ORANGE PRELEVEMENT,6262000,FRAIS_DE_TELECOMMUNICATION
30491,18630,20,000001 VIREMENT EUROPEEN EMIS NET POUR MLLE TIFFANY LUC REF 9714937795146 ,1080000,COMPTE_DE_L_EXPLOITANT
30492,2323,37.82,CARTEB X4997 0406 IBARDIN AZPIEG ITURA,1080985,ESSENCE_VEHICULE
30493,39470,4.85,FACTURE CARTEB DU 040817 PICARD 405 PARIS MAI405 CARTEB,6250001,REPAS_DE_MIDI
30494,26358,845.7,PRELEVEMENT SEPA CARDIF ASSURANCE VIE S,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30495,20700,125.82,CHEQUE 0655040,6132000,LOCATIONS_IMMOBILIERES
30496,2378,369.98,CARTEB BUT FIGEAC FIGEAC LOGEMENTDECORATION,1080000,COMPTE_DE_L_EXPLOITANT
30497,31364,62.22,ACHAT CARTEB INTERMARCHE D 07 02 17,1080982,ESSENCE_VEHICULE
30498,31860,199,PRELEVEMENT SEPA SNI EDITIONS SNI EDITI,6183000,FRAIS_DE_DOCUMENTATION_TECHNIQUE
30499,39470,19,FACTURE CARTEB DU 260117 GIFI MAG ALESIA PAQRIS CARTEB 4,6234000,CADEAUX_CLIENTELE
30500,30574,132.76,PRELEVEMENT SEPA TOYOTA ASSURANCES 2286,1080971,ASSURANCE_VEHICULE
30501,34429,59,PRELEVEMENT SEPA CBA INFORMATIQUE LIBERALE ECH100817 ID,6150000,ENTRETIEN_ET_REPARATIONS
30502,2934,27.45,CARTEB PALL CIAO 2601 TAPONAS 69 CARTEB N 4971 60XX XXXX 6962,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30503,9163,930,VIREMENT SEPA MME TONNOIR MONIQUE VIREMENT SEPA MME TONNOIR MONIQUE VIREMENT COMPTE COMPTE DE L EXPLOITANT,1080000,COMPTE_DE_L_EXPLOITANT
30504,11613,54,COMMISSION INTERVENTION XCEBR410 2017022800076163000001 6 OPERATIONS,6270100,AGIOS_BANCAIRES
30505,26358,54.1,PHARMACIE VALLAT CARTEB 56790087,6063000,PETIT_OUTILLAGE_PETIT_MATERIEL
30506,2934,10,CARTEB VIDAUBAN LAVAGE 0505 VIDAUBAN 83 CARTEB N 4971 60XX XXXX 6962,1080993,DEPENSES_VEHICULE
30507,39542,68.29,AXA PRELEVEMENT,1080971,ASSURANCE_VEHICULE
30508,17332,9,CHEQUE N 0000528 CHEQUE N 0000528 DATE DE REGLEMENT 200317,6150000,ENTRETIEN_ET_REPARATIONS
30509,27767,16,F COMM INTERVENTION 3 OPER,6270100,AGIOS_BANCAIRES
30510,9406,105.3,COMMISSIONS FACTURE NUMERO 20170601061152953,6270000,SERVICES_BANCAIRES
30511,20438,9.5,ACHAT CARTEB QUICK ST SEVER 28 01 17,1080000,COMPTE_DE_L_EXPLOITANT
30512,14000,100,VIREMENT MME JEAN HOMBRADO C,1080000,COMPTE_DE_L_EXPLOITANT
30513,13153,22.49,PRELEVEMENT DE BOUYGUES TELECOM,1080000,COMPTE_DE_L_EXPLOITANT
30514,27772,99.51,PRÉLVMT PRELEVEMENT EUROPEEN 2500383198 POUR CPTE DEGMF ASSURANCES ID FR92ZZZ620803 MOTIF PRELEVE,1080971,ASSURANCE_VEHICULE
30515,31794,417.14,PRELEVEMENT SEPA RECU RCUR YDI8 30971 FR54ZZZ391306 TEMSYS CL5200,1080000,COMPTE_DE_L_EXPLOITANT
30516,38780,5,CARTEB 128399 ASF 92RUEIL MA,6248000,TRANSPORTS_DIVERS__BUS_TAXIS_
30517,14000,29.6,CARTEB 220217 CARTEB 80970502 E LECLERC 79AZAY LE BRULE,1080984,ESSENCE_VEHICULE
30518,4826,64,IL SALENTO ,1080000,COMPTE_DE_L_EXPLOITANT
30519,37539,47.9,CHEQUE 2013993,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30520,25921,250,VIREMENT POUR,1080000,COMPTE_DE_L_EXPLOITANT
30521,7240,85.73,ECHEANCE PRET 02696 60272085,1640100,EMPRUNT
30522,14306,34.86,INTERMARCHE CARTEB 26240319 PAIEM,1080983,ESSENCE_VEHICULE
30523,15153,53,PRÉLÈVEMENT COTISATION ANNUELLE CARTEB 3745,6270000,SERVICES_BANCAIRES
30524,18533,10,PRELEVEMENT SEPA CLM ECH200717 ID EMETTEURFR68ZZZ430533,6150000,ENTRETIEN_ET_REPARATIONS
30525,34368,257.4,3597874 CHEQUE EMIS,6061000,EDF_GDF_CHAUFFAGE
30526,34703,191.57,LEROY MERLIN CARTEB 50950919 PAIE,6150000,ENTRETIEN_ET_REPARATIONS
30527,2558,69,DIRECTION GENERALE DES FINANCES PRELEVEMENT,1080000,COMPTE_DE_L_EXPLOITANT
30528,5968,43.43,PRELEVEMENT SEPA BOUYGUES TELEC PAGP0100GV2660 64LD0,6262000,FRAIS_DE_TELECOMMUNICATION
30529,35501,65.07,PRELEVEMENT EUROPEEN 4817580465 DE WEX EUROPE SERVICES SAS ID FR45ZZZ655696 ,1080981,ESSENCE_VEHICULE
30530,23299,30.01,CARTEB CARREFOUR MARKE FACT 050517 CARTEB CARREFOUR MARKE FACT 050517,1080983,ESSENCE_VEHICULE
30531,30863,40.53,CARTEB E LECLERC FACT 290617 CARTEB E LECLERC FACT 290617,1080982,ESSENCE_VEHICULE
30532,2323,750,PRELEVEMENT EUROPEEN 6704197747 POUR CPTE DED G F I P IMPOT 8ID FR46ZZZ005002 ,1080000,COMPTE_DE_L_EXPLOITANT
30533,37886,1000,VIREMENT POUR,1080000,COMPTE_DE_L_EXPLOITANT
30534,39125,31,DIRECTION GENERALE DES FINANCES PRELEVEMENT,6351100,CFE_CVAE
30535,1054,535.75,CHEQUE N 0000230 CHEQUE N 0000230,1080000,COMPTE_DE_L_EXPLOITANT
30536,38540,604.3,PRELEVEMENT 1NATIXIS LEASE 92493000F2017050387795,1080962,LEASING_VEHICULE
30537,454,14,ABONNEMENT MENSUEL INTERNET,6270000,SERVICES_BANCAIRES
30538,765,2500,VIREMENT 000001 VIREMENT EUROPEEN EMIS LOGITEL POUR KOSTELNICAKOVA JULIA 30 01 BQ 2004101000 CPT 02362,1080000,COMPTE_DE_L_EXPLOITANT
30539,11162,41.91,CARREFOUR SALAIS CARTEB 57824959,1080982,ESSENCE_VEHICULE
30540,40101,45,VIREMENT POUR,1080000,COMPTE_DE_L_EXPLOITANT
30541,37200,12.8,WOK ETOILE MONTEVRAIN 2806 PAIEMENT PAR CARTEB,6250001,REPAS_DE_MIDI
30542,17041,63.64,CHEQUE 39,1080981,ESSENCE_VEHICULE
30543,31860,10.3,F FRAIS PRELEVEMENT IMP 199.00EUR 20 PR,6270000,SERVICES_BANCAIRES
30544,13758,2000,VIREMENT EMIS WEB GUITTON PATRICIA ANNULE TRAN,1080000,COMPTE_DE_L_EXPLOITANT
30545,6441,358.72,ECHEANCE PRET DONT CAP 344.84 ASS 6.15E INT 6.98 COM 0.75E,1080000,COMPTE_DE_L_EXPLOITANT
30546,41021,55.49,CASINOCARBSS726 VULAINES S 1104 PAIEMENT PAR CARTEB,1080981,ESSENCE_VEHICULE
30547,35818,1.2,VIREMENT EXTERNE PERMANENT FRAIS,6270000,SERVICES_BANCAIRES
30548,14147,6.17,COMPTE A COMPOSER COTISATION,6270000,SERVICES_BANCAIRES
30549,20438,51.22,ACHAT CARTEB RELAIS STE LUC 30 01 17,1080982,ESSENCE_VEHICULE
30550,1192,20,LAV AUTO CARPENTRAS 2807 PAIEMENT PAR CARTEB,1080993,DEPENSES_VEHICULE
30551,2602,44.04,STATION U CARTEB 64158079 PAIEMEN,1080982,ESSENCE_VEHICULE
30552,16463,158.77,PRELEVEMENT SEPA AVIVA VIE 02014009528X,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30553,29420,300,VIREMENT EMIS AG SCI CATHEAN,6132000,LOCATIONS_IMMOBILIERES
30554,19423,14,NOVOTEL 20170311,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30555,28249,4.5,TVA FACT ABONNEMENTS ZPMD 57688,6270000,SERVICES_BANCAIRES
30556,3356,89.9,FACTURE CARTEB DU 140717 ALINEA 09 STE GENEVIEVE CARTEB,6064000,FOURNITURES_DE_BUREAU_ET_ADMINISTRATIVES
30557,2323,5.6,CARTEB X4997 0906 PHIE OSASUNA,6063000,PETIT_OUTILLAGE_PETIT_MATERIEL
30558,20438,24.34,ACHAT CARTEB LEADER PRICE 05 01 17,1080000,COMPTE_DE_L_EXPLOITANT
30559,16463,32,F COMM INTERVENTION 4 OPER,6270100,AGIOS_BANCAIRES
30560,10551,54.11,PRÉLVMT PRELEVEMENT EUROPEEN 9103196594 DE SFR ID FR44ZZZ332801 MOTIF SFR MOBILE PRELEVEMENTT SEPA 9917,6262000,FRAIS_DE_TELECOMMUNICATION
30561,19232,171.3,PRELEVEMENT SEPA LA MONDIALE LA MONDIALERA131242552000201706 RA131242552000201402172010293,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30562,24107,56.18,PRELEVEMENT SEPA CBA INFORMATIQUE LIBE,6150000,ENTRETIEN_ET_REPARATIONS
30563,6570,170,6952253 CHEQUE EMIS,6223000,HONORAIRES_RETROCEDES
30564,40101,53,ACHAT CARTEB STATION VITO 26 01 17,1080982,ESSENCE_VEHICULE
30565,7622,250,ACHAT CARTEB CASTORAMA 20 05 17,6150000,ENTRETIEN_ET_REPARATIONS
30566,784,786.24,PRELEVEMENT SEPA GROUPAMA GAN VIE,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30567,34005,507.92,PRELEVEMENT SEPA SWISSLIFE AP PRESWISSLIFE APA02M COTISATION 04252006644680,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30568,33489,135,DOMAINE DE LARDE TOULOUSE 0503 PAIEMENT PAR CARTEB,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30569,28354,416.1,PRELEVEMENT SEPA ARVAL SERVICE LEASE ECH010617 ID EMETTE,1080000,COMPTE_DE_L_EXPLOITANT
30570,34363,900,VIREMENT MLLE PAULINE MACERA AVANCE PRET,1080000,COMPTE_DE_L_EXPLOITANT
30571,29098,523.28,AXA PRELEVEMENT,1080971,ASSURANCE_VEHICULE
30572,11902,6,ARRETE 01 0430 06 MINIMUM FORFAITAIRE NOMBRE JOURS DEBITEURS 77,6270000,SERVICES_BANCAIRES
30573,30165,112.86,PRELEVEMENT SEPA BPCE IARD COTISATION ASSURANCE 131297930 IARD131297930001,1080971,ASSURANCE_VEHICULE
30574,13092,48.4,CHEQUE 252330004170125036243370 1600 3000402523CHPR60731730004,1080981,ESSENCE_VEHICULE
30575,34363,16.68,VIREMENT PROF MACERA PAULINE MUTAMIV,1080000,COMPTE_DE_L_EXPLOITANT
30576,2934,1400,VIREMENT SEPA EMIS AFD07925 VIREMENT MME SIMIER ETOU MLE CALVI SIMIER ,1080000,COMPTE_DE_L_EXPLOITANT
30577,33134,58,CBA INFORMATIQUE LIBERALE PRELEVEMENT,6150000,ENTRETIEN_ET_REPARATIONS
30578,40420,31.96,ACHAT CARTEB LIDL N 831 MAN 19 01 17,6064000,FOURNITURES_DE_BUREAU_ET_ADMINISTRATIVES
30579,10045,2000,VIREMENT PERMANENT POUR,1080000,COMPTE_DE_L_EXPLOITANT
30580,36487,61.79,SA MURETAL CARTEB 56797884 PAIEME,1080983,ESSENCE_VEHICULE
30581,34304,3952.15,VIREMENT RENAUD CELINE,6223000,HONORAIRES_RETROCEDES
30582,16253,371.98,00001306360 CAPITAL 050817 REMBOURSEMENT DE PRET,1080000,COMPTE_DE_L_EXPLOITANT
30583,20010,60.84,CARTEB CAB INF MONNIOT FACT 070717 CARTEB CAB INF MONNIOT FACT 070717,7060000,HONORAIRES
30584,32027,6.3,CARTEB X3994 3006 COLOMBUS CAFE,1080000,COMPTE_DE_L_EXPLOITANT
30585,18854,62.69,PRELEVEMENT MACSFPREV,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30586,7240,59.07,PRELEVEMENT SEPA MONTPELLIER ECH100517 ID EMETTEURFR18Y,6262000,FRAIS_DE_TELECOMMUNICATION
30587,27825,27.4,5PQGQS3 CARTEB 280417 CARTEB 83578754 PIZZA HUT 95MONTIGNY LES,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30588,4394,39.13,CBA INFORMATIQUE LIBERALE PRELEVEMENT,6150000,ENTRETIEN_ET_REPARATIONS
30589,29467,520.49,7097404 CHEQUE EMIS,6223000,HONORAIRES_RETROCEDES
30590,30604,320,VIREMENT SEPA PAR INTERNET ,4550000,COMPTE_ASSOCIE
30591,20010,66.49,PRELEVEMENT SFR SFR MOBILE PRELEVEMENTT SEPA 99189I9G01 001373859358,6262000,FRAIS_DE_TELECOMMUNICATION
30592,19232,52.32,CARTEB 010217 CARTEB 61088641 LABO DEVA 38AUTRANS,6022000,ACHATS_A_USAGE_UNIQUE
30593,9325,1800,VIREMENT POUR,1080000,COMPTE_DE_L_EXPLOITANT
30594,9631,3500,VIREMENT SEPA EMIS YCO5 04625 RETROCESSION DECEMBRE 2016 GILHODES PATRICIA MME AD,7090000,HONORAIRES_RETROCEDES_A_REMPLACANT
30595,34532,264.82,PRELEVEMENT SEPA LEASYS FRANCE DAE9F194,1080962,LEASING_VEHICULE
30596,30235,31,PAIEMENT CARTEB 21032017 77 INTERMARCHE A,1080981,ESSENCE_VEHICULE
30597,29636,216.25,PRELEVEMENT GROUPAMA GAN VIE 01GPR3N160204595X01 1700004OZJW ENCAISSEMENT PRIME 1700007NSB8 01,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30598,20438,14,ACHAT CARTEB CIVETTE D1 03 03 17,1080000,COMPTE_DE_L_EXPLOITANT
30599,1557,36,PRELEVEMENT SEPA DIRECTION GENE 3806337923886800028222 FR46ZZZ005002M038000705645,6351100,CFE_CVAE
30600,5716,400,VIREMENT COMPTE CHEQUES 2,1080000,COMPTE_DE_L_EXPLOITANT
30601,39466,8370,CHEQUE BQ BECM REF33320B00,1080000,COMPTE_DE_L_EXPLOITANT
30602,31099,362.29,00000039574 CAPITAL 150517 REMBOURSEMENT DE PRET,1640100,EMPRUNT
30603,30863,280.73,PRELEVEMENT FCA CAPITAL FRANCE PRELEVEMENT SEPA 60719992716,1080952,LLD_VEHICULE
30604,31392,57.19,CBA INFORMATIQUE LIBERALE PRELEVEMENT,6150000,ENTRETIEN_ET_REPARATIONS
30605,29467,58,7097398 CHEQUE EMIS,6462010,COTISATIONS_MALADIE_EXPLOITANT
30606,18630,16.95,CARTEB X2984 2402 SIX SHOP 16.95 EUR BELGIQUE,1080000,COMPTE_DE_L_EXPLOITANT
30607,35501,123.24,PRELEVEMENT EUROPEEN ACC 3318226970 DE SOGECAP ID FR04ZZZ110906 ,6464000,COTISATIONS_COMPLEMENTAIRES_EXPLOITANT
30608,24743,75.5,8014394 CARTEB LA TERRASSE REF CARTEB 000480594,6250000,DEPLACEMENTS_MISSIONS_RECEPTIONS
30609,27772,89.93,CARTEB CARTEB X1901 1202 FNAC DIRECT COMMERCE ELECTRONIQUE,1080000,COMPTE_DE_L_EXPLOITANT
30610,784,35.82,CARTEB 62ESSFLOREALYG 240417,1080988,ESSENCE_VEHICULE
30611,24107,56.18,PRELEVEMENT SEPA CBA INFORMATIQUE LIBE,6150000,ENTRETIEN_ET_REPARATIONS
30612,39145,45.1,CHIPAULT SANTE CORBEIL ESS 2806 PAIEMENT PAR CARTEB,6022000,ACHATS_A_USAGE_UNIQUE
30613,29089,115.5,AGB PHOTOCOPIES CHARLIEU 0601 PAIEMENT PAR CARTEB,6064000,FOURNITURES_DE_BUREAU_ET_ADMINISTRATIVES
30614,29849,37.86,FACTURE CARTEB DU 140217 TOTAL LE CANNET DES CARTEB 4974,1080983,ESSENCE_VEHICULE
30615,5968,63,CBA INFORMATIQUE LIBERALE PRELEVEMENT,6150000,ENTRETIEN_ET_REPARATIONS
30616,5716,108.15,CARTEB 2803 PHARMACIE REVOLT SAINT YRIEIX,6022000,ACHATS_A_USAGE_UNIQUE
